IncidentID,County,RdwyNumber,Street,RoadwayName,StreetSfx,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,Section,Before/After Construction
23457877,HARDIN,US0031W,,DIXIE,AVE,37.74574795,-85.89273905,20.773,5/10/2018,2131,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,KY 3005 to Crutz Lane,Before
23457806,HARDIN,US0031W,,DIXIE,AVE,37.73118044,-85.88542297,19.709,5/11/2018,1015,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23480234,HARDIN,US0031W,,DIXIE,AVE,37.73444377,-85.88731244,19.964,5/18/2018,1310,2,2,0,0,CLOUDY,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23457821,HARDIN,US0031W,,DIXIE,AVE,37.72830869,-85.88423509,19.491,5/21/2018,1524,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23472342,HARDIN,US0031W,,DIXIE,AVE,37.72886641,-85.88457571,19.533,5/23/2018,1511,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23510735,HARDIN,US0031W,,DIXIE,AVE,37.73538285,-85.88777916,20.055,5/27/2018,1200,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23500587,HARDIN,US0031W,,DIXIE,AVE,37.73123494,-85.88547733,19.705,5/28/2018,2311,2,2,0,0,RAINING,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
23493585,HARDIN,US0031W,,DIXIE,AVE,37.73607434,-85.88786333,20.116,5/29/2018,1238,2,2,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23570907,HARDIN,US0031W,,DIXIE,AVE,37.74576035,-85.8927547,20.771,6/3/2018,5,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
23541375,HARDIN,US0031W,,DIXIE,AVE,37.72896001,-85.88455061,19.539,6/5/2018,2220,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),KY 3005 to Crutz Lane,Before
23541956,HARDIN,US0031W,,DIXIE,AVE,37.72839682,-85.88406853,19.486,6/8/2018,1501,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23581820,HARDIN,US0031W,,DIXIE,AVE,37.73447271,-85.8870169,19.958,6/15/2018,1410,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & GRADE,DAYLIGHT,KY 3005 to Crutz Lane,Before
23586331,HARDIN,US0031W,,DIXIE,AVE,37.73806923,-85.88885198,20.222,6/15/2018,1326,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23586334,HARDIN,US0031W,,DIXIE,AVE,37.73129966,-85.88542161,19.708,6/18/2018,1705,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23609347,HARDIN,US0031W,,DIXIE,AVE,37.7422686,-85.8911242,20.517,6/22/2018,1751,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23609343,HARDIN,US0031W,,DIXIE,AVE,37.73049421,-85.88520205,19.61,6/23/2018,830,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23629976,HARDIN,US0031W,,DIXIE,AVE,37.74271789,-85.89137709,20.551,6/28/2018,1710,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,KY 3005 to Crutz Lane,Before
23629986,HARDIN,US0031W,,DIXIE,AVE,37.72846268,-85.88408557,19.491,6/29/2018,1344,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23638679,HARDIN,US0031W,,DIXIE,AVE,37.73260559,-85.88613282,19.804,6/30/2018,1938,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23644683,HARDIN,US0031W,,DIXIE,AVE,37.72899235,-85.88460473,19.542,7/1/2018,1316,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23706599,HARDIN,US0031W,,DIXIE,AVE,37.74641345,-85.89304755,20.823,7/18/2018,1120,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23753143,HARDIN,US0031W,,DIXIE,AVE,37.74126188,-85.89041451,20.429,7/24/2018,2316,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
23915227,HARDIN,US0031W,,DIXIE,AVE,37.73105828,-85.88539141,19.69,7/29/2018,1323,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23769026,HARDIN,US0031W,,DIXIE,AVE,37.73125783,-85.88547413,19.705,7/31/2018,1337,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23787748,HARDIN,US0031W,,DIXIE,AVE,37.73280166,-85.886506,19.825,7/31/2018,1538,3,3,0,0,RAINING,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23796114,HARDIN,US0031W,1704,DIXIE,AVE,37.72938249,-85.88453271,19.561,8/6/2018,907,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & GRADE,DAYLIGHT,KY 3005 to Crutz Lane,Before
23791302,HARDIN,US0031W,,DIXIE,AVE,37.73614722,-85.88819149,20.089,8/7/2018,1611,2,2,0,0,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23876327,HARDIN,US0031W,,DIXIE,AVE,37.73101955,-85.88537109,19.687,8/13/2018,1415,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23876335,HARDIN,US0031W,,DIXIE,AVE,37.73160126,-85.88592484,19.737,8/13/2018,1147,3,3,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24017091,HARDIN,US0031W,,DIXIE,AVE,37.73268868,-85.886438,19.817,8/17/2018,1717,3,3,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23876331,HARDIN,US0031W,,DIXIE,AVE,37.72937006,-85.88452802,19.56,8/18/2018,1338,3,3,0,0,RAINING,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23850827,HARDIN,US0031W,,DIXIE,AVE,37.73360292,-85.88664587,19.875,8/20/2018,1722,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23915232,HARDIN,US0031W,,DIXIE,AVE,37.7283556,-85.88429359,19.485,8/21/2018,1547,2,2,0,0,CLOUDY,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23861115,HARDIN,US0031W,,DIXIE,AVE,37.73245018,-85.88632788,19.801,8/22/2018,747,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23876356,HARDIN,US0031W,,DIXIE,AVE,37.7339783,-85.88708399,19.873,8/23/2018,539,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
23876358,HARDIN,US0031W,,DIXIE,AVE,37.74498084,-85.89207786,20.708,8/23/2018,1438,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23876365,HARDIN,US0031W,,DIXIE,AVE,37.73099688,-85.88534216,19.685,8/24/2018,956,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23876287,HARDIN,US0031W,,DIXIE,AVE,37.73123,-85.88545655,19.705,8/26/2018,1648,2,2,0,0,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23944083,HARDIN,US0031W,,DIXIE,AVE,37.7327372,-85.88646587,19.821,8/31/2018,1917,2,2,0,0,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
23978996,HARDIN,US0031W,,DIXIE,AVE,37.73185979,-85.88602632,19.756,9/8/2018,2010,2,2,0,0,CLOUDY,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DUSK,KY 3005 to Crutz Lane,Before
23966321,HARDIN,US0031W,1700,DIXIE,AVE,37.73220046,-85.88616842,19.781,9/10/2018,1315,2,2,0,0,CLOUDY,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24008392,HARDIN,US0031W,,DIXIE,AVE,37.74801274,-85.89371323,20.943,9/13/2018,1540,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,KY 3005 to Crutz Lane,Before
24012725,HARDIN,US0031W,,DIXIE,AVE,37.74463099,-85.89198512,20.683,9/14/2018,1930,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,KY 3005 to Crutz Lane,Before
24080409,HARDIN,US0031W,,DIXIE,AVE,37.73434032,-85.88726072,19.953,9/21/2018,1612,2,2,0,0,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24028420,HARDIN,US0031W,,DIXIE,AVE,37.7380339,-85.88883411,20.219,9/21/2018,1726,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24035785,HARDIN,US0031W,,DIXIE,AVE,37.73354725,-85.88687766,19.876,9/22/2018,1518,3,3,0,0,RAINING,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24035788,HARDIN,US0031W,,DIXIE,AVE,37.7406393,-85.89037388,20.4,9/24/2018,1409,2,2,0,0,RAINING,WET,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24075634,HARDIN,US0031W,,DIXIE,AVE,37.73985781,-85.88979447,20.339,9/28/2018,1500,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,KY 3005 to Crutz Lane,Before
24206940,HARDIN,US0031W,,DIXIE,AVE,37.73125397,-85.88573105,19.718,10/4/2018,1820,2,2,0,0,CLOUDY,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24107503,HARDIN,US0031W,,DIXIE,AVE,37.74142316,-85.89073861,20.454,10/5/2018,1523,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24141180,HARDIN,US0031W,3900,DIXIE,AVE,37.74454593,-85.8919058,20.676,10/5/2018,1859,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DUSK,KY 3005 to Crutz Lane,Before
24089907,HARDIN,US0031W,,DIXIE,AVE,37.74701785,-85.89305087,20.864,10/7/2018,500,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,KY 3005 to Crutz Lane,Before
24236024,HARDIN,US0031W,,DIXIE,AVE,37.7296771,-85.88482821,19.586,10/17/2018,1152,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24164107,HARDIN,US0031W,,DIXIE,AVE,37.74570241,-85.89243704,20.763,10/25/2018,1058,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24181866,HARDIN,US0031W,,DIXIE,AVE,37.73803775,-85.88882305,20.219,10/26/2018,1430,2,2,0,0,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24181877,HARDIN,US0031W,,DIXIE,AVE,37.73145057,-85.88582918,19.725,10/27/2018,1142,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24181863,HARDIN,US0031W,,DIXIE,AVE,37.73096656,-85.88533132,19.683,10/28/2018,1539,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24186657,HARDIN,US0031W,,DIXIE,AVE,37.73319238,-85.88666041,19.851,10/31/2018,1350,2,2,0,0,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24236038,HARDIN,US0031W,,DIXIE,AVE,37.74580133,-85.89275478,20.776,11/2/2018,2140,2,2,0,0,CLOUDY,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
24196280,HARDIN,US0031W,,DIXIE,AVE,37.74599674,-85.89284082,20.79,11/2/2018,657,2,2,0,0,CLOUDY,WET,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
24236049,HARDIN,US0031W,,DIXIE,AVE,37.73382617,-85.88685054,19.89,11/4/2018,1823,3,3,0,0,RAINING,WET,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
24262146,HARDIN,US0031W,,DIXIE,AVE,37.73399103,-85.88683565,19.878,11/9/2018,1407,5,5,0,0,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24437357,HARDIN,US0031W,,DIXIE,AVE,37.73467748,-85.88744933,19.989,11/12/2018,1706,2,2,0,0,RAINING,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
24271277,HARDIN,US0031W,,DIXIE,AVE,37.73125096,-85.88570528,19.709,11/14/2018,1911,2,2,0,0,"SLEET, HAIL, FREEZING RAIN",WATER (STANDING OR MOVING),FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,KY 3005 to Crutz Lane,Before
24262140,HARDIN,US0031W,,DIXIE,AVE,37.73373088,-85.8869607,19.888,11/14/2018,1155,2,2,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24268031,HARDIN,US0031W,,DIXIE,AVE,37.73127299,-85.88573902,19.711,11/16/2018,1409,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24955424,HARDIN,US0031W,,DIXIE,AVE,37.73602013,-85.88807225,20.117,11/16/2018,2011,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
24268032,HARDIN,US0031W,,DIXIE,AVE,37.73632734,-85.88822607,20.131,11/16/2018,2005,2,2,0,0,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
24437388,HARDIN,US0031W,,DIXIE,AVE,37.72863402,-85.88439154,19.515,11/18/2018,2100,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
24437383,HARDIN,US0031W,,DIXIE,AVE,37.74602878,-85.89258632,20.788,11/19/2018,1755,2,2,0,0,RAINING,WET,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
24293001,HARDIN,US0031W,2003,DIXIE,AVE,37.73856648,-85.88908634,20.254,11/23/2018,1740,2,2,0,0,CLOUDY,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),KY 3005 to Crutz Lane,Before
24320881,HARDIN,US0031W,,DIXIE,AVE,37.74598358,-85.89283517,20.789,11/26/2018,1820,2,2,0,0,RAINING,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
24318099,HARDIN,US0031W,,DIXIE,AVE,37.72828063,-85.88425216,19.487,11/27/2018,701,2,2,0,0,CLOUDY,ICE,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
24362524,HARDIN,US0031W,,DIXIE,AVE,37.73095337,-85.88536094,19.682,11/29/2018,1420,2,2,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24319021,HARDIN,US0031W,,DIXIE,AVE,37.73133929,-85.88577673,19.717,11/30/2018,1537,2,2,0,0,CLOUDY,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24437338,HARDIN,US0031W,,DIXIE,AVE,37.73288286,-85.88655067,19.831,11/30/2018,1535,2,2,0,0,CLOUDY,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24509415,HARDIN,US0031W,,DIXIE,AVE,37.72895043,-85.88423634,19.526,12/1/2018,1740,2,2,0,0,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
24362527,HARDIN,US0031W,,DIXIE,AVE,37.73597531,-85.88777424,20.09,12/1/2018,1445,3,3,0,0,RAINING,WET,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,KY 3005 to Crutz Lane,Before
24509419,HARDIN,US0031W,,DIXIE,AVE,37.7379809,-85.88906473,20.22,12/1/2018,1556,2,2,0,0,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,KY 3005 to Crutz Lane,Before
24437393,HARDIN,US0031W,,DIXIE,AVE,37.73332031,-85.8867537,19.86,12/5/2018,1449,2,2,0,0,CLOUDY,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24363595,HARDIN,US0031W,,DIXIE,AVE,37.7395484,-85.88960494,20.318,12/7/2018,1802,3,3,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),KY 3005 to Crutz Lane,Before
24548375,HARDIN,US0031W,,DIXIE,AVE,37.73563935,-85.88790804,20.087,12/11/2018,1421,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & HILLCREST,DAYLIGHT,KY 3005 to Crutz Lane,Before
24379643,HARDIN,US0031W,,DIXIE,AVE,37.73432077,-85.88725288,19.951,12/14/2018,1226,2,2,0,0,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24416855,HARDIN,US0031W,,DIXIE,AVE,37.73471598,-85.88751498,19.995,12/14/2018,1750,2,2,0,0,CLEAR,WET,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
24394474,HARDIN,US0031W,,DIXIE,AVE,37.72861258,-85.88404169,19.501,12/15/2018,1536,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24484048,HARDIN,US0031W,,DIXIE,AVE,37.74582145,-85.89250387,20.772,12/15/2018,2151,2,2,0,0,CLEAR,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
24416876,HARDIN,US0031W,,DIXIE,AVE,37.73378633,-85.88699036,19.892,12/17/2018,1756,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
24437344,HARDIN,US0031W,1700,DIXIE,AVE,37.73179723,-85.88600626,19.751,12/22/2018,1703,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
24416874,HARDIN,US0031W,,DIXIE,AVE,37.73117198,-85.88568521,19.704,12/23/2018,2022,2,2,0,0,CLOUDY,WET,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,KY 3005 to Crutz Lane,Before
24437319,HARDIN,US0031W,,DIXIE,AVE,37.73481982,-85.88751816,20.004,12/24/2018,1303,3,3,0,0,CLEAR,DRY,TRUE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,KY 3005 to Crutz Lane,Before
