IncidentID,County,RdwyNumber,Street,RoadwayName,StreetSfx,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,Before_After_Construction,CollisionYear
20565582,HARDIN,US0031W,,DIXIE,AVE,37.73348094,-85.88684054,19.871,9/16/2017 0:00,1346,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20610733,HARDIN,US0031W,,DIXIE,AVE,37.7311872,-85.8857043,19.705,9/16/2017 0:00,2015,2,2,0,0,CLEAR,DRY,0,,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2017
20610702,HARDIN,US0031W,,DIXIE,AVE,37.7370481,-85.8885983,20.175,9/13/2017 0:00,1747,3,3,0,0,RAINING,WET,0,,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20571475,HARDIN,US0031W,,DIXIE,AVE,37.74465001,-85.89209526,20.687,9/10/2017 0:00,1710,1,1,0,0,CLEAR,DRY,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,Before,2017
20598350,HARDIN,US0031W,,DIXIE,AVE,37.7316254,-85.8856531,19.733,9/9/2017 0:00,1348,2,2,0,0,CLEAR,DRY,0,,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20524853,HARDIN,US0031W,,DIXIE,AVE,37.7444869,-85.8920603,20.68,9/8/2017 0:00,1830,2,2,0,0,CLEAR,ICE,0,,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2017
20610537,HARDIN,US0031W,,DIXIE,AVE,37.74582993,-85.89250457,20.773,9/7/2017 0:00,1651,2,2,0,0,CLEAR,DRY,0,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20524845,HARDIN,US0031W,,DIXIE,AVE,37.7326278,-85.8861964,19.809,9/6/2017 0:00,1117,2,2,0,0,CLEAR,DRY,0,,ANGLE,STRAIGHT & GRADE,DAYLIGHT,Before,2017
20524846,HARDIN,US0031W,,DIXIE,AVE,37.7316627,-85.8859306,19.741,9/6/2017 0:00,1222,2,2,0,0,CLEAR,DRY,0,,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20490946,HARDIN,US0031W,,DIXIE,AVE,37.73802429,-85.88908533,20.218,9/2/2017 0:00,1105,2,2,0,0,CLOUDY,WET,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20557135,HARDIN,US0031W,,DIXIE,AVE,37.73379426,-85.88670363,19.887,9/1/2017 0:00,1152,2,2,0,0,RAINING,WET,0,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20489494,HARDIN,US0031W,,DIXIE,AVE,37.74114772,-85.89069727,20.385,9/1/2017 0:00,1549,2,2,0,0,RAINING,WET,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,Before,2017
20428339,HARDIN,US0031W,,DIXIE,AVE,37.74127202,-85.890646,20.443,8/24/2017 0:00,1154,2,2,0,0,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,Before,2017
20483007,HARDIN,US0031W,,DIXIE,AVE,37.72946331,-85.88486716,19.578,8/24/2017 0:00,1738,2,2,0,0,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20424344,HARDIN,US0031W,,DIXIE,AVE,37.73989297,-85.88976505,20.341,8/22/2017 0:00,1430,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2017
20436299,HARDIN,US0031W,,DIXIE,AVE,37.73089597,-85.88529814,19.677,8/21/2017 0:00,2111,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2017
20403369,HARDIN,US0031W,,DIXIE,AVE,37.7311762,-85.8856891,19.704,8/17/2017 0:00,1358,2,2,0,0,CLEAR,DRY,0,,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20403367,HARDIN,US0031W,,DIXIE,AVE,37.7462591,-85.8929486,20.813,8/16/2017 0:00,1320,2,2,0,0,CLEAR,DRY,0,,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20436296,HARDIN,US0031W,,DIXIE,AVE,37.74018482,-85.88990052,20.359,8/15/2017 0:00,1428,2,2,0,0,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20417720,HARDIN,US0031W,,DIXIE,AVE,37.7339272,-85.8870509,19.901,8/7/2017 0:00,1136,2,2,0,0,CLOUDY,WET,0,,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20332584,HARDIN,US0031W,,DIXIE,AVE,37.7458371,-85.89277685,20.766,8/7/2017 0:00,725,2,2,0,0,CLEAR,WET,1,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & GRADE,DAYLIGHT,Before,2017
20304520,HARDIN,US0031W,,DIXIE,AVE,37.74121395,-85.89064722,20.439,8/5/2017 0:00,1045,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2017
20321674,HARDIN,US0031W,,DIXIE,AVE,37.7306397,-85.8852391,19.659,8/4/2017 0:00,1056,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20321678,HARDIN,US0031W,,DIXIE,AVE,37.7457098,-85.8926942,20.773,8/4/2017 0:00,1331,2,2,0,0,CLEAR,DRY,0,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20448174,HARDIN,US0031W,,DIXIE,AVE,37.7413702,-85.8907641,20.452,8/1/2017 0:00,2237,2,2,0,0,CLOUDY,DRY,0,,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2017
20410435,HARDIN,US0031W,,DIXIE,AVE,37.73196182,-85.88609157,19.764,7/31/2017 0:00,1725,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAWN,Before,2017
20295324,HARDIN,US0031W,,DIXIE,AVE,37.7327884,-85.8864951,19.824,7/31/2017 0:00,1255,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC ONE VEHICLE STOPPED,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20402986,HARDIN,US0031W,,DIXIE,AVE,37.7317981,-85.8859974,19.751,7/29/2017 0:00,1415,2,2,0,0,CLEAR,DRY,0,,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20659633,HARDIN,US0031W,,DIXIE,AVE,37.731975,-85.8858279,19.759,7/27/2017 0:00,1848,2,2,0,0,CLOUDY,WET,0,,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20280270,HARDIN,US0031W,,DIXIE,AVE,37.73365337,-85.88666178,19.879,7/26/2017 0:00,2230,2,2,0,0,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2017
20410439,HARDIN,US0031W,,DIXIE,AVE,37.7346694,-85.88742685,19.988,7/25/2017 0:00,1412,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,Before,2017
20295231,HARDIN,US0031W,,DIXIE,AVE,37.73136229,-85.88578918,19.718,7/25/2017 0:00,1737,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20402984,HARDIN,US0031W,,DIXIE,AVE,37.7342697,-85.8869618,19.938,7/24/2017 0:00,1150,2,2,0,0,CLEAR,DRY,0,,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20291350,HARDIN,US0031W,,DIXIE,AVE,37.731836,-85.8860168,19.754,7/22/2017 0:00,1438,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC ONE VEHICLE STOPPED,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2017
20236765,HARDIN,US0031W,,DIXIE,AVE,37.73743907,-85.88880032,20.194,7/20/2017 0:00,1243,2,2,0,0,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20291746,HARDIN,US0031W,,DIXIE,AVE,37.73153593,-85.88582531,19.731,7/20/2017 0:00,1302,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20218093,HARDIN,US0031W,,DIXIE,AVE,37.73913435,-85.88936509,20.291,7/19/2017 0:00,1448,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2017
20259880,HARDIN,US0031W,,DIXIE,AVE,37.73385192,-85.88702933,19.896,7/3/2017 0:00,1112,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20218066,HARDIN,US0031W,,DIXIE,AVE,37.74130124,-85.89044861,20.431,7/3/2017 0:00,2227,2,2,0,2,CLOUDY,DRY,0,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,Before,2017
20118898,HARDIN,US0031W,,DIXIE,AVE,37.7330393,-85.886622,19.841,7/1/2017 0:00,1108,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC ONE VEHICLE STOPPED,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2017
20111662,HARDIN,US0031W,,DIXIE,AVE,37.74302408,-85.89146669,20.563,6/29/2017 0:00,1414,2,2,0,0,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20134773,HARDIN,US0031W,,DIXIE,AVE,37.73444382,-85.88718988,19.962,6/29/2017 0:00,1159,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20085536,HARDIN,US0031W,,DIXIE,AVE,37.7299311,-85.88513119,19.613,6/27/2017 0:00,41,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2017
20085535,HARDIN,US0031W,,DIXIE,AVE,37.74229464,-85.89113532,20.519,6/26/2017 0:00,1657,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2017
20085533,HARDIN,US0031W,,DIXIE,AVE,37.7333399,-85.8865011,19.857,6/26/2017 0:00,1541,2,2,0,0,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20069605,HARDIN,US0031W,,DIXIE,AVE,37.73514286,-85.88766369,20.038,6/19/2017 0:00,1446,3,3,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2017
20085524,HARDIN,US0031W,,DIXIE,AVE,37.74110761,-85.89037042,20.42,6/17/2017 0:00,1147,3,3,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & LEVEL,DAYLIGHT,Before,2017
20048921,HARDIN,US0031W,,DIXIE,AVE,37.73982472,-85.88971428,20.336,6/15/2017 0:00,1558,3,3,0,1,CLOUDY,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20004274,HARDIN,US0031W,,DIXIE,AVE,37.7311068,-85.8853983,19.714,6/10/2017 0:00,1205,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20004275,HARDIN,US0031W,,DIXIE,AVE,37.7364257,-85.888017,20.145,6/10/2017 0:00,1330,2,2,0,0,CLEAR,DRY,1,REAR END - BOTH VEHICLES GOING STRAIGHT ,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20085502,HARDIN,US0031W,,DIXIE,AVE,37.74183465,-85.89094794,20.479,6/8/2017 0:00,1703,3,3,0,0,CLEAR,DRY,1,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,Before,2017
20241335,HARDIN,US0031W,,DIXIE,AVE,37.733542,-85.88688378,19.875,6/7/2017 0:00,1955,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20004268,HARDIN,US0031W,,DIXIE,AVE,37.7411185,-85.8905988,20.432,6/6/2017 0:00,823,2,2,0,0,CLEAR,DRY,0,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,Before,2017
19937015,HARDIN,US0031W,,DIXIE,AVE,37.74117525,-85.89070076,20.384,6/4/2017 0:00,1842,2,2,0,0,CLEAR,DRY,0,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19993506,HARDIN,US0031W,,DIXIE,AVE,37.74325461,-85.89135739,20.58,6/4/2017 0:00,2044,2,2,0,0,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,Before,2017
20004264,HARDIN,US0031W,,DIXIE,AVE,37.7308088,-85.8852461,19.67,6/3/2017 0:00,1209,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19936992,HARDIN,US0031W,,DIXIE,AVE,37.73077149,-85.88523648,19.668,6/2/2017 0:00,2005,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19937007,HARDIN,US0031W,,DIXIE,AVE,37.74137099,-85.89080136,20.416,6/2/2017 0:00,240,1,1,0,1,CLEAR,DRY,0,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2017
19941757,HARDIN,US0031W,,DIXIE,AVE,37.74607304,-85.89290067,20.797,6/1/2017 0:00,832,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20009124,HARDIN,US0031W,,DIXIE,AVE,37.72829903,-85.88397728,19.479,5/30/2017 0:00,1556,2,2,0,0,CLEAR,DRY,0,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20004256,HARDIN,US0031W,,DIXIE,AVE,37.7302179,-85.8850337,19.627,5/27/2017 0:00,1210,2,2,0,1,CLOUDY,DRY,0,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19890962,HARDIN,US0031W,,DIXIE,AVE,37.74101757,-85.89029649,20.413,5/27/2017 0:00,1223,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,Before,2017
19877107,HARDIN,US0031W,,DIXIE,AVE,37.7379977,-85.8888719,20.218,5/21/2017 0:00,1515,2,2,0,0,CLOUDY,WET,0,REAR END - OTHER,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19746415,HARDIN,US0031W,,DIXIE,AVE,37.7288535,-85.8841911,19.519,5/13/2017 0:00,1236,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC ONE VEHICLE STOPPED,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2017
19789810,HARDIN,US0031W,,DIXIE,AVE,37.7395164,-85.8895431,20.315,5/12/2017 0:00,1237,2,2,0,2,RAINING,WET,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19652171,HARDIN,US0031W,,DIXIE,AVE,37.7460878,-85.8929126,20.798,5/6/2017 0:00,1114,2,2,0,0,RAINING,WET,0,REAR END - OTHER,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19661614,HARDIN,US0031W,,DIXIE,AVE,37.7283994,-85.884313,19.498,5/6/2017 0:00,2135,2,2,0,0,CLOUDY,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2017
19661658,HARDIN,US0031W,,DIXIE,AVE,37.7457555,-85.8927278,20.772,5/2/2017 0:00,1540,3,3,0,2,CLEAR,DRY,0,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19725687,HARDIN,US0031W,,DIXIE,AVE,37.74165,-85.8906,20.458,4/29/2017 0:00,1550,5,5,0,3,CLEAR,DRY,0,HEAD-ON COLLISION,HEAD ON,STRAIGHT & GRADE,DAYLIGHT,Before,2017
19606604,HARDIN,US0031W,,DIXIE,AVE,37.7340496,-85.8870879,19.921,4/29/2017 0:00,1303,2,2,0,0,CLOUDY,DRY,0,ANGLE COLLISION - ONE VEHICLE TURNING RIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19652156,HARDIN,US0031W,,DIXIE,AVE,37.7282236,-85.8842277,19.486,4/24/2017 0:00,1555,2,2,0,0,CLEAR,DRY,0,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19550808,HARDIN,US0031W,,DIXIE,AVE,37.7357433,-85.8879546,20.095,4/21/2017 0:00,652,2,2,0,0,CLEAR,DRY,0,ANGLE COLLISION - ONE VEHICLE TURNING RIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19545381,HARDIN,US0031W,,DIXIE,AVE,37.7289052,-85.8845671,19.536,4/14/2017 0:00,2351,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2017
19514981,HARDIN,US0031W,,DIXIE,AVE,37.7360636,-85.8881147,20.121,4/14/2017 0:00,1515,2,2,0,0,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19517710,HARDIN,US0031W,,DIXIE,AVE,37.7326109,-85.886405,19.813,4/14/2017 0:00,1748,2,2,0,0,CLEAR,DRY,0,REAR END - OTHER,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19517074,HARDIN,US0031W,,DIXIE,AVE,37.7445538,-85.8922684,20.686,4/13/2017 0:00,852,2,2,0,0,CLEAR,DRY,1,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19519349,HARDIN,US0031W,,DIXIE,AVE,37.7322929,-85.8862719,19.789,4/11/2017 0:00,1734,2,2,0,0,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19515321,HARDIN,US0031W,,DIXIE,AVE,37.728293,-85.8839881,19.478,4/9/2017 0:00,1413,2,2,0,0,CLEAR,DRY,0,REAR END - ONE VEHICLE TURNING RIGHT,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19517512,HARDIN,US0031W,,DIXIE,AVE,37.7320534,-85.8861261,19.771,4/8/2017 0:00,2127,2,2,0,0,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2017
19515317,HARDIN,US0031W,,DIXIE,AVE,37.7403906,-85.8899792,20.372,4/7/2017 0:00,1704,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2017
19515265,HARDIN,US0031W,,DIXIE,AVE,37.7282679,-85.8842534,19.488,4/7/2017 0:00,910,2,2,0,0,CLEAR,DRY,0,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19428823,HARDIN,US0031W,,DIXIE,AVE,37.7359421,-85.8877909,20.105,4/1/2017 0:00,1551,3,3,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2017
19409248,HARDIN,US0031W,,DIXIE,AVE,37.7459751,-85.892884,20.79,3/30/2017 0:00,1235,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19390145,HARDIN,US0031W,,DIXIE,AVE,37.7312681,-85.8857357,19.711,3/28/2017 0:00,1537,2,2,0,0,CLOUDY,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19428818,HARDIN,US0031W,,DIXIE,AVE,37.7284706,-85.8843038,19.503,3/28/2017 0:00,1656,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC ONE VEHICLE STOPPED,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19409229,HARDIN,US0031W,,DIXIE,AVE,37.7282945,-85.8839944,19.478,3/24/2017 0:00,1831,2,2,0,0,CLEAR,DRY,0,REAR END - OTHER,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19398158,HARDIN,US0031W,,DIXIE,AVE,37.7402329,-85.8899221,20.363,3/23/2017 0:00,1132,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19352991,HARDIN,US0031W,,DIXIE,AVE,37.7307825,-85.8852929,19.67,3/22/2017 0:00,1146,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC ONE VEHICLE STOPPED,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19394814,HARDIN,US0031W,,DIXIE,AVE,37.728271,-85.8840426,19.481,3/17/2017 0:00,1348,2,2,0,0,CLEAR,DRY,0,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & GRADE,DAYLIGHT,Before,2017
19387415,HARDIN,US0031W,,DIXIE,AVE,37.742063,-85.8910223,20.502,3/13/2017 0:00,1550,2,2,0,0,CLOUDY,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19394809,HARDIN,US0031W,,DIXIE,AVE,37.7371702,-85.8883841,20.178,3/11/2017 0:00,1657,2,2,0,0,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19258292,HARDIN,US0031W,,DIXIE,AVE,37.73349,-85.8868407,19.872,3/8/2017 0:00,1128,3,3,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC ONE VEHICLE STOPPED,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19218607,HARDIN,US0031W,,DIXIE,AVE,37.7340626,-85.8868179,19.906,3/1/2017 0:00,1859,3,3,0,1,CLEAR,DRY,0,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & GRADE,DUSK,Before,2017
19218604,HARDIN,US0031W,,DIXIE,AVE,37.7308903,-85.8855475,19.683,2/28/2017 0:00,1553,3,3,0,0,CLOUDY,WET,0,REAR END IN TRAFFIC ONE VEHICLE STOPPED,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19428813,HARDIN,US0031W,,DIXIE,AVE,37.7284604,-85.88434,19.502,2/28/2017 0:00,1432,2,2,0,0,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
20007857,HARDIN,US0031W,,DIXIE,AVE,37.7311767,-85.8856876,19.704,2/27/2017 0:00,628,2,2,0,0,RAINING,WET,0,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2017
19229922,HARDIN,US0031W,,DIXIE,AVE,37.7380239,-85.8888256,20.219,2/26/2017 0:00,1559,2,2,0,1,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2017
19173016,HARDIN,US0031W,,DIXIE,AVE,37.7368737,-85.888074,20.163,2/24/2017 0:00,1151,2,2,0,1,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2017
19145172,HARDIN,US0031W,,DIXIE,AVE,37.7347108,-85.8874479,19.992,2/19/2017 0:00,1350,3,3,0,0,CLOUDY,WET,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
19173001,HARDIN,US0031W,,DIXIE,AVE,37.7311639,-85.8856898,19.703,2/13/2017 0:00,1415,2,2,0,0,CLEAR,DRY,0,REAR END - OTHER,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2017
